 TGA	 Autosomal recessive 
 DORV	 Autosomal recessive 
 VCFS	 Autosomal recessive 
 DGCR	 Autosomal recessive 
KERA	 Autosomal recessive 
 CNA2	 Autosomal recessive 
SLC4A11	 Autosomal recessive 
 BTR1	 Autosomal recessive 
 NABC1	 Autosomal recessive 
 CHED2	 Autosomal recessive 
 CDPD	 Autosomal recessive 
 FECD4	 Autosomal recessive 
SLC4A11	 Autosomal recessive 
 BTR1	 Autosomal recessive 
 NABC1	 Autosomal recessive 
 CHED2	 Autosomal recessive 
 CDPD	 Autosomal recessive 
 FECD4	 Autosomal recessive 
CHST6	 Autosomal recessive 
 MCDC1	 Autosomal recessive 
SLC12A6	 Autosomal recessive 
 KCC3A	 Autosomal recessive 
 KCC3B	 Autosomal recessive 
 KCC3	 Autosomal recessive 
 ACCPN	 Autosomal recessive 
HSD11B2	 Autosomal recessive 
 HSD11K	 Autosomal recessive 
 AME	 Autosomal recessive 
IFT122	 Autosomal recessive 
 WDR10	 Autosomal recessive 
 CED1	 Autosomal recessive 
C12orf57	 Autosomal recessive 
 C10	 Autosomal recessive 
 TEMTYS	 Autosomal recessive 
RECQL4	 Autosomal recessive 
 RTS	 Autosomal recessive 
 RECQ4	 Autosomal recessive 
FRAS1	 Autosomal recessive 
GRIP1	 Autosomal recessive 
FREM2	 Autosomal recessive 
LGR8	 Autosomal recessive 
 GREAT	 Autosomal recessive 
AIP	 Autosomal recessive 
 XAP2	 Autosomal recessive 
 ARA9	 Autosomal recessive 
FBLN5	 Autosomal recessive 
 ARMD3	 Autosomal recessive 
 ADCL2	 Autosomal recessive 
 ARCL1A	 Autosomal recessive 
ATP6V0A2	 Autosomal recessive 
 WSS	 Autosomal recessive 
 ARCL2A	 Autosomal recessive 
CTH	 Autosomal recessive 
CFTR	 Autosomal recessive 
 ABCC7	 Autosomal recessive 
 CF	 Autosomal recessive 
 MRP7	 Autosomal recessive 
CRB2	 Autosomal recessive 
 FSGS9	 Autosomal recessive 
 VMCKD	 Autosomal recessive 
CTNS	 Autosomal recessive 
CTNS	 Autosomal recessive 
CTNS	 Autosomal recessive 
CTNS	 Autosomal recessive 
SLC7A9	 Autosomal dominant; Autosomal recessive 
 CSNU3	 Autosomal dominant; Autosomal recessive 
COX20	 Mitochondrial; Autosomal recessive 
 FAM36A	 Mitochondrial; Autosomal recessive 
COA5	 Mitochondrial; Autosomal recessive 
 C2orf64	 Mitochondrial; Autosomal recessive 
 PET191	 Mitochondrial; Autosomal recessive 
FASTKD2	 Mitochondrial; Autosomal recessive 
 KIAA0971	 Mitochondrial; Autosomal recessive 
COX14	 Mitochondrial; Autosomal recessive 
 C12orf62	 Mitochondrial; Autosomal recessive 
APOPT1	 Mitochondrial; Autosomal recessive 
 APOP	 Mitochondrial; Autosomal recessive 
COX10	 Mitochondrial; Autosomal recessive 
TACO1	 Mitochondrial; Autosomal recessive 
 CCDC44	 Mitochondrial; Autosomal recessive 
PET100	 Mitochondrial; Autosomal recessive 
 C19orf79	 Mitochondrial; Autosomal recessive 
LRPPRC	 Autosomal recessive 
 LRP130	 Autosomal recessive 
 LSFC	 Autosomal recessive 
GLYCTK	 Autosomal recessive 
 GLYCTK1	 Autosomal recessive 
SLC22A12	 Autosomal recessive 
 OAT4L	 Autosomal recessive 
 URAT1	 Autosomal recessive 
KIAA0196	 Autosomal recessive 
 SPG8	 Autosomal recessive 
 RTSC	 Autosomal recessive 
GJB3	 Digenic dominant; Autosomal recessive 
 CX31	 Digenic dominant; Autosomal recessive 
 DFNA2B	 Digenic dominant; Autosomal recessive 
GJB6	 Digenic dominant; Autosomal recessive 
 CX30	 Digenic dominant; Autosomal recessive 
 DFNA3B	 Digenic dominant; Autosomal recessive 
 DFNB1B	 Digenic dominant; Autosomal recessive 
 ECTD2	 Digenic dominant; Autosomal recessive 
 HED2	 Digenic dominant; Autosomal recessive 
KCNQ1	 Autosomal recessive 
 KCNA9	 Autosomal recessive 
 LQT1	 Autosomal recessive 
 KVLQT1	 Autosomal recessive 
 ATFB3	 Autosomal recessive 
 SQT2	 Autosomal recessive 
TBC1D24	 Autosomal recessive 
 KIAA1171	 Autosomal recessive 
 FIME	 Autosomal recessive 
 EIEE16	 Autosomal recessive 
 DOORS	 Autosomal recessive 
 DFNB86	 Autosomal recessive 
 DFNA65	 Autosomal recessive 
DLX5	 Autosomal recessive 
 SHFM1D	 Autosomal recessive 
SLITRK6	 Autosomal recessive 
 DFNMYP	 Autosomal recessive 
LHX3	 Autosomal recessive 
 CPHD3	 Autosomal recessive 
TREM2	 Autosomal recessive 
TYROBP	 Autosomal recessive 
 PLOSL	 Autosomal recessive 
 DAP12	 Autosomal recessive 
WFS1	 Autosomal recessive 
 WFRS	 Autosomal recessive 
 WFS	 Autosomal recessive 
 DFNA6	 Autosomal recessive 
 DFNA14	 Autosomal recessive 
 DFNA38	 Autosomal recessive 
 WFSL	 Autosomal recessive 
 CTRCT41	 Autosomal recessive 
LRP2	 Autosomal recessive 
 DBS	 Autosomal recessive 
TTC37	 Autosomal recessive 
 KIAA0372	 Autosomal recessive 
SLC26A2	 Autosomal recessive 
 DTD	 Autosomal recessive 
 DTDST	 Autosomal recessive 
 D5S1708	 Autosomal recessive 
 EDM4	 Autosomal recessive 
SLC26A2	 Autosomal recessive 
 DTD	 Autosomal recessive 
 DTDST	 Autosomal recessive 
 D5S1708	 Autosomal recessive 
 EDM4	 Autosomal recessive 
SLC7A7	 Autosomal recessive 
 LPI	 Autosomal recessive 
DPYS	 Autosomal recessive 
 DHP	 Autosomal recessive 
GNPAT	 Autosomal recessive 
 DHAPAT	 Autosomal recessive 
BPGM	 Autosomal recessive 
SI	 Autosomal recessive 
LCT	 Autosomal recessive 
 LAC	 Autosomal recessive 
 LPH	 Autosomal recessive 
MCM6	 Autosomal recessive 
DBH	 Autosomal recessive 
DYM	 Autosomal recessive 
 FLJ90130	 Autosomal recessive 
 DMC	 Autosomal recessive 
 SMC	 Autosomal recessive 
IKBKAP	 Autosomal recessive 
 IKAP	 Autosomal recessive 
SEC23B	 Autosomal recessive 
 CDAN2	 Autosomal recessive 
 HEMPAS	 Autosomal recessive 
CDAN1	 Autosomal recessive 
 CDA1	 Autosomal recessive 
 CDAN1A	 Autosomal recessive 
NOLA3	 Autosomal recessive 
 NOP10	 Autosomal recessive 
 DKCB1	 Autosomal recessive 
ORC1	 Autosomal recessive 
 ORC1L	 Autosomal recessive 
EDAR	 Autosomal recessive 
 DL	 Autosomal recessive 
 ED3	 Autosomal recessive 
 EDA3	 Autosomal recessive 
 HRM1	 Autosomal recessive 
 ECTD10A	 Autosomal recessive 
 ECTD10B	 Autosomal recessive 
HVEC	 Autosomal recessive 
 PVRL1	 Autosomal recessive 
 PVRR1	 Autosomal recessive 
 PRR1	 Autosomal recessive 
 ED4	 Autosomal recessive 
 OFC7	 Autosomal recessive 
 CLPED1	 Autosomal recessive 
HVEC	 Autosomal recessive 
 PVRL1	 Autosomal recessive 
 PVRR1	 Autosomal recessive 
 PRR1	 Autosomal recessive 
 ED4	 Autosomal recessive 
 OFC7	 Autosomal recessive 
 CLPED1	 Autosomal recessive 
ADAMTSL4	 Autosomal recessive 
 TSRC1	 Autosomal recessive 
 ECTOL2	 Autosomal recessive 
ADAMTSL4	 Autosomal recessive 
 TSRC1	 Autosomal recessive 
 ECTOL2	 Autosomal recessive 
NKX2-5	 Autosomal dominant 
 NKX2E	 Autosomal dominant 
 CSX	 Autosomal dominant 
 CHNG5	 Autosomal dominant 
 VSD3	 Autosomal dominant 
 HLHS2	 Autosomal dominant 
WNT10B	 Autosomal recessive 
 SHFM6	 Autosomal recessive 
ADAMTS2	 Autosomal recessive 
 NPI	 Autosomal recessive 
LBN	 Autosomal recessive 
 EVC2	 Autosomal recessive 
 WAD	 Autosomal recessive 
EVC	 Autosomal recessive 
TSEN54	 Autosomal recessive 
 SEN54	 Autosomal recessive 
 PCH2A	 Autosomal recessive 
 PCH4	 Autosomal recessive 
 PCH5	 Autosomal recessive 
FLVCR2	 Autosomal recessive 
 C14orf58	 Autosomal recessive 
 CCT	 Autosomal recessive 
 PVHH	 Autosomal recessive 
 EPV	 Autosomal recessive 
PRSS7	 Autosomal recessive 
 ENTK	 Autosomal recessive 
TMC6	 Autosomal recessive 
 EVER1	 Autosomal recessive 
 EV1	 Autosomal recessive 
TMC8	 Autosomal recessive 
 EVER2	 Autosomal recessive 
 EV2	 Autosomal recessive 
LAMA3	 Autosomal recessive 
 LOCS	 Autosomal recessive 
PLEC1	 Autosomal recessive 
 PLEC	 Autosomal recessive 
 PLTN	 Autosomal recessive 
 EBS1	 Autosomal recessive 
 LGMD2Q	 Autosomal recessive 
LAMA3	 Autosomal recessive 
 LOCS	 Autosomal recessive 
ROGDI	 Autosomal recessive 
 KTZS	 Autosomal recessive 
SLC26A2	 Autosomal recessive 
 DTD	 Autosomal recessive 
 DTDST	 Autosomal recessive 
 D5S1708	 Autosomal recessive 
 EDM4	 Autosomal recessive 
EIF2AK3	 Autosomal recessive 
 PEK	 Autosomal recessive 
 PERK	 Autosomal recessive 
 WRS	 Autosomal recessive 
OCA2	 Autosomal recessive 
 P	 Autosomal recessive 
 PED	 Autosomal recessive 
 D15S12	 Autosomal recessive 
 BOCA	 Autosomal recessive 
 EYCL3	 Autosomal recessive 
 HCL3	 Autosomal recessive 
 SHEP1	 Autosomal recessive 
OCA2	 Autosomal recessive 
 P	 Autosomal recessive 
 PED	 Autosomal recessive 
 D15S12	 Autosomal recessive 
 BOCA	 Autosomal recessive 
 EYCL3	 Autosomal recessive 
 HCL3	 Autosomal recessive 
 SHEP1	 Autosomal recessive 
HERC2	 Autosomal recessive 
 SHEP1	 Autosomal recessive 
 MRT38	 Autosomal recessive 
HERC2	 Autosomal recessive 
 SHEP1	 Autosomal recessive 
 MRT38	 Autosomal recessive 
SLC45A2	 Autosomal recessive 
 MATP	 Autosomal recessive 
 AIM1	 Autosomal recessive 
 SHEP5	 Autosomal recessive 
 OCA4	 Autosomal recessive 
SLC45A2	 Autosomal recessive 
 MATP	 Autosomal recessive 
 AIM1	 Autosomal recessive 
 SHEP5	 Autosomal recessive 
 OCA4	 Autosomal recessive 
SLC45A2	 Autosomal recessive 
 MATP	 Autosomal recessive 
 AIM1	 Autosomal recessive 
 SHEP5	 Autosomal recessive 
 OCA4	 Autosomal recessive 
TWIST2	 Autosomal recessive 
 DERMO1	 Autosomal recessive 
 SETLSS	 Autosomal recessive 
 FFDD3	 Autosomal recessive 
LMAN1	 Autosomal recessive 
 ERGIC53	 Autosomal recessive 
 F5F8D	 Autosomal recessive 
 MCFD1	 Autosomal recessive 
F5	 Autosomal recessive 
 THPH2	 Autosomal recessive 
 RPRGL1	 Autosomal recessive 
F7	 Autosomal recessive 
F10	 Autosomal recessive 
FANCC	 Autosomal recessive 
 FACC	 Autosomal recessive 
FANCD2	 Autosomal recessive 
 FANCD	 Autosomal recessive 
 FACD	 Autosomal recessive 
 FAD	 Autosomal recessive 
FANCA	 Autosomal recessive 
 FACA	 Autosomal recessive 
 FA1	 Autosomal recessive 
 FA	 Autosomal recessive 
 FAA	 Autosomal recessive 
ASAH1	 Autosomal recessive 
 AC	 Autosomal recessive 
 SMAPME	 Autosomal recessive 
ANTXR2	 Autosomal recessive 
 CMG2	 Autosomal recessive 
 HFS	 Autosomal recessive 
GDF5	 Autosomal recessive 
 CDMP1	 Autosomal recessive 
 SYNS2	 Autosomal recessive 
 OS5	 Autosomal recessive 
 BDA1C	 Autosomal recessive 
 SYM1B	 Autosomal recessive 
WNT7A	 Autosomal recessive 
KNG1	 Autosomal recessive 
 KNG	 Autosomal recessive 
KNG1	 Autosomal recessive 
 KNG	 Autosomal recessive 
PLA2G5	 Autosomal recessive 
 FRFB	 Autosomal recessive 
SLC46A1	 Autosomal recessive 
 HCP1	 Autosomal recessive 
 PCFT	 Autosomal recessive 
FTCD	 Autosomal recessive 
ZNF469	 Autosomal recessive 
 KIAA1858	 Autosomal recessive 
 BCS1	 Autosomal recessive 
FXN	 Autosomal recessive 
 FRDA	 Autosomal recessive 
 FARR	 Autosomal recessive 
 X25	 Autosomal recessive 
FXN	 Autosomal recessive 
 FRDA	 Autosomal recessive 
 FARR	 Autosomal recessive 
 X25	 Autosomal recessive 
ALDOB	 Autosomal recessive 
FBP1	 Autosomal recessive 
KHK	 Autosomal recessive 
FUCA1	 Autosomal recessive 
GALK1	 Autosomal recessive 
GALE	 Autosomal recessive 
GALT	 Autosomal recessive 
GCLC	 Autosomal recessive 
 GLCLC	 Autosomal recessive 
GLB1	 Autosomal recessive 
 MPS4B	 Autosomal recessive 
GLB1	 Autosomal recessive 
 MPS4B	 Autosomal recessive 
GLB1	 Autosomal recessive 
 MPS4B	 Autosomal recessive 
ANTXR1	 Autosomal recessive 
 TEM8	 Autosomal recessive 
 ATR	 Autosomal recessive 
 GAPO	 Autosomal recessive 
GBA	 Autosomal recessive 
GBA	 Autosomal recessive 
GBA	 Autosomal recessive 
GBA	 Autosomal recessive 
ADAMTSL2	 Autosomal recessive 
 KIAA0605	 Autosomal recessive 
 GPHYSD1	 Autosomal recessive 
GORAB	 Autosomal recessive 
 SCYL1BP1	 Autosomal recessive 
 NTKLBP1	 Autosomal recessive 
 GO	 Autosomal recessive 
NALP7	 Autosomal recessive 
 NOD12	 Autosomal recessive 
 PYPAF3	 Autosomal recessive 
 HYDM	 Autosomal recessive 
GP1BA	 Autosomal recessive 
 BSS	 Autosomal recessive 
 BDPLT1	 Autosomal recessive 
 VWDP	 Autosomal recessive 
 BDPLT3	 Autosomal recessive 
CYP1B1	 Autosomal recessive 
 GLC3A	 Autosomal recessive 
HADHSC	 Autosomal recessive 
 SCHAD	 Autosomal recessive 
 HHF4	 Autosomal recessive 
AAAS	 Autosomal recessive 
 AAA	 Autosomal recessive 
GCDH	 Autosomal recessive 
ETFA	 Autosomal recessive 
 GA2	 Autosomal recessive 
 MADD	 Autosomal recessive 
C7orf10	 Autosomal recessive 
GSS	 Autosomal recessive 
 GSHS	 Autosomal recessive 
G6PC	 Autosomal recessive 
 G6PT	 Autosomal recessive 
SLC37A4	 Autosomal recessive 
 G6PT1	 Autosomal recessive 
SLC37A4	 Autosomal recessive 
 G6PT1	 Autosomal recessive 
GAA	 Autosomal recessive 
AGL	 Autosomal recessive 
 GDE	 Autosomal recessive 
AGL	 Autosomal recessive 
 GDE	 Autosomal recessive 
GBE1	 Autosomal recessive 
 GSD4	 Autosomal recessive 
 APBD	 Autosomal recessive 
PYGM	 Autosomal recessive 
PYGL	 Autosomal recessive 
PFKM	 Autosomal recessive 
 GSD7	 Autosomal recessive 
HSD17B4	 Autosomal recessive 
 PRLTS1	 Autosomal recessive 
DHH	 Autosomal recessive 
 SRXY7	 Autosomal recessive 
 GDXYM	 Autosomal recessive 
CYBA	 Autosomal recessive 
NCF1	 Autosomal recessive 
NCF2	 Autosomal recessive 
GCH1	 Autosomal recessive 
 DYT5	 Autosomal recessive 
 HPABH4B	 Autosomal recessive 
F12	 Autosomal recessive 
 HAF	 Autosomal recessive 
 HAE3	 Autosomal recessive 
MPLKIP	 Autosomal recessive 
 C7orf11	 Autosomal recessive 
 ABHS	 Autosomal recessive 
 TTDN1	 Autosomal recessive 
 TTD4	 Autosomal recessive 
PANK2	 Autosomal recessive 
 NBIA1	 Autosomal recessive 
 PKAN	 Autosomal recessive 
 HARP	 Autosomal recessive 
SLC6A19	 Autosomal recessive 
 HND	 Autosomal recessive 
EIF2AK4	 Autosomal recessive 
 GCN2	 Autosomal recessive 
 KIAA1338	 Autosomal recessive 
 PVOD2	 Autosomal recessive 
HFE	 Autosomal recessive 
 HLA-H	 Autosomal recessive 
 HFE1	 Autosomal recessive 
 MVCD7	 Autosomal recessive 
 TFQTL2	 Autosomal recessive 
CFHR3	 Autosomal dominant; Autosomal recessive 
 FHR3	 Autosomal dominant; Autosomal recessive 
 HLF4	 Autosomal dominant; Autosomal recessive 
 CFHL3	 Autosomal dominant; Autosomal recessive 
CCBE1	 Autosomal recessive 
 KIAA1983	 Autosomal recessive 
 HKLLS1	 Autosomal recessive 
SP110	 Autosomal recessive 
 IFI41	 Autosomal recessive 
 IFI75	 Autosomal recessive 
 VODI	 Autosomal recessive 
AKR1D1	 Autosomal recessive 
 SRD5B1	 Autosomal recessive 
 CBAS2	 Autosomal recessive 
ZEB2	 Autosomal dominant 
 ZFHX1B	 Autosomal dominant 
 SMADIP1	 Autosomal dominant 
 SIP1	 Autosomal dominant 
HAL	 Autosomal dominant 
 HSTD	 Autosomal dominant 
CBS	 Autosomal recessive 
CBS	 Autosomal recessive 
MTHFR	 Autosomal recessive 
MTRR	 Autosomal recessive 
CCDC88C	 Autosomal recessive 
 HKRP2	 Autosomal recessive 
 DAPLE	 Autosomal recessive 
 KIAA1509	 Autosomal recessive 
 HYC	 Autosomal recessive 
 SCA40	 Autosomal recessive 
POMT1	 Autosomal recessive 
 MDDGA1	 Autosomal recessive 
 MDDGB1	 Autosomal recessive 
 MDDGC1	 Autosomal recessive 
HYLS1	 Autosomal recessive 
 FLJ32915	 Autosomal recessive 
MKKS	 Autosomal recessive 
 HMCS	 Autosomal recessive 
 KMS	 Autosomal recessive 
 MKS	 Autosomal recessive 
 BBS6	 Autosomal recessive 
HPSE2	 Autosomal recessive 
 HPA2	 Autosomal recessive 
 UFS1	 Autosomal recessive 
L2HGDH	 Autosomal recessive 
 C14orf160	 Autosomal recessive 
 L2HGA	 Autosomal recessive 
KYNU	 Autosomal recessive 
 KYNUU	 Autosomal recessive 
CPS1	 Autosomal recessive 
 PHN	 Autosomal recessive 
NAGS	 Autosomal recessive 
SLCO1B3	 Digenic recessive 
 OATP8	 Digenic recessive 
 OATP1B3	 Digenic recessive 
 SLC21A8	 Digenic recessive 
 HBLRR	 Digenic recessive 
SLCO1B1	 Digenic recessive 
 LST1	 Digenic recessive 
 OATP2	 Digenic recessive 
 OATPC	 Digenic recessive 
 OATP1B1	 Digenic recessive 
 HBLRR	 Digenic recessive 
ABCC2	 Autosomal recessive 
 CMOAT	 Autosomal recessive 
LPL	 Autosomal recessive 
 LIPD	 Autosomal recessive 
 HDLCQ11	 Autosomal recessive 
AASS	 Autosomal recessive 
SLC25A15	 Autosomal recessive 
 ORNT1	 Autosomal recessive 
 HHH	 Autosomal recessive 
TNFRSF11B	 Autosomal recessive 
 OPG	 Autosomal recessive 
 OCIF	 Autosomal recessive 
SOST	 Autosomal recessive 
 VBCH	 Autosomal recessive 
 CDD	 Autosomal recessive 
 SOST1	 Autosomal recessive 
CASR	 Autosomal recessive 
 HHC1	 Autosomal recessive 
 PCAR1	 Autosomal recessive 
 FIH	 Autosomal recessive 
 EIG8	 Autosomal recessive 
 HYPOC1	 Autosomal recessive 
PIGV	 Autosomal recessive 
 HPMRS1	 Autosomal recessive 
PRODH	 Autosomal recessive 
 PRODH2	 Autosomal recessive 
 SCZD4	 Autosomal recessive 
ALDH4A1	 Autosomal recessive 
 ALDH4	 Autosomal recessive 
 P5CDH	 Autosomal recessive 
AIRE	 Autosomal dominant; Autosomal recessive 
 APECED	 Autosomal dominant; Autosomal recessive 
 APS1	 Autosomal dominant; Autosomal recessive 
TNFRSF13B	 Autosomal dominant; Autosomal recessive 
 TACI	 Autosomal dominant; Autosomal recessive 
 CVID2	 Autosomal dominant; Autosomal recessive 
ABCC8	 Autosomal dominant 
 SUR	 Autosomal dominant 
 PHHI	 Autosomal dominant 
 SUR1	 Autosomal dominant 
 HHF1	 Autosomal dominant 
 TNDM2	 Autosomal dominant 
DCAF17	 Autosomal recessive 
 C20orf37	 Autosomal recessive 
KCNJ1	 Autosomal recessive 
 ROMK1	 Autosomal recessive 
TBCE	 Autosomal recessive 
 KCS	 Autosomal recessive 
 KCS1	 Autosomal recessive 
 HRD	 Autosomal recessive 
DMP1	 Autosomal recessive 
 ARHR	 Autosomal recessive 
 ARHP	 Autosomal recessive 
SLC34A3	 Autosomal recessive 
 NPTIIC	 Autosomal recessive 
 HHRH	 Autosomal recessive 
FOXE1	 Autosomal recessive 
 FKHL15	 Autosomal recessive 
 TITF2	 Autosomal recessive 
 TTF2	 Autosomal recessive 
ALOX12B	 Autosomal recessive 
 ARCI2	 Autosomal recessive 
ABCA12	 Autosomal recessive 
 ARCI4A	 Autosomal recessive 
 ARCI4B	 Autosomal recessive 
 ICR2B	 Autosomal recessive 
 LI2	 Autosomal recessive 
SLC6A20	 Autosomal recessive 
 XT3	 Autosomal recessive 
SLC6A19	 Autosomal recessive 
 HND	 Autosomal recessive 
SLC36A2	 Autosomal recessive 
 PAT2	 Autosomal recessive 
EPG5	 Autosomal recessive 
 KIAA1632	 Autosomal recessive 
 HEEW1	 Autosomal recessive 
 VICIS	 Autosomal recessive 
DNMT3B	 Autosomal recessive 
 ICF1	 Autosomal recessive 
SMARCAL1	 Autosomal recessive 
 HARP	 Autosomal recessive 
 SIOD	 Autosomal recessive 
SCN9A	 Autosomal recessive 
 NENA	 Autosomal recessive 
 PN1	 Autosomal recessive 
 FEB3B	 Autosomal recessive 
 GEFSP7	 Autosomal recessive 
 SFNP	 Autosomal recessive 
 HSAN2D	 Autosomal recessive 
SCN9A	 Autosomal recessive 
 NENA	 Autosomal recessive 
 PN1	 Autosomal recessive 
 FEB3B	 Autosomal recessive 
 GEFSP7	 Autosomal recessive 
 SFNP	 Autosomal recessive 
 HSAN2D	 Autosomal recessive 
STK13	 Autosomal recessive 
 AIE2	 Autosomal recessive 
 SPGF5	 Autosomal recessive 
TTC7A	 Autosomal recessive 
 TTC7	 Autosomal recessive 
 KIAA1140	 Autosomal recessive 
 MINAT	 Autosomal recessive 
 GIDID	 Autosomal recessive 
ATP8B1	 Autosomal recessive 
 FIC1	 Autosomal recessive 
 BRIC	 Autosomal recessive 
 PFIC1	 Autosomal recessive 
 ICP1	 Autosomal recessive 
NAT2	 Autosomal recessive 
 AAC2	 Autosomal recessive 
IVD	 Autosomal recessive 
DOCK8	 Autosomal recessive 
 MRD2	 Autosomal recessive 
UBR1	 Autosomal recessive 
 JBS	 Autosomal recessive 
PROKR2	 Autosomal dominant 
 PKR2	 Autosomal dominant 
 GPR73L1	 Autosomal dominant 
 HH3	 Autosomal dominant 
DNAI1	 Autosomal recessive 
 CILD1	 Autosomal recessive 
 ICS	 Autosomal recessive 
 PCD	 Autosomal recessive 
UBE3B	 Autosomal recessive 
 BPIDS	 Autosomal recessive 
 KOS	 Autosomal recessive 
TBCE	 Autosomal recessive 
 KCS	 Autosomal recessive 
 KCS1	 Autosomal recessive 
 HRD	 Autosomal recessive 
CTSC	 Autosomal recessive 
 CPPI	 Autosomal recessive 
 PALS	 Autosomal recessive 
 PLS	 Autosomal recessive 
 HMS	 Autosomal recessive 
 PDON1	 Autosomal recessive 
 JPD	 Autosomal recessive 
OXCT1	 None 
 OXCT	 None 
 SCOT	 None 
GALC	 Autosomal recessive 
SLC16A1	 Autosomal dominant 
 MCT1	 Autosomal dominant 
 HHF7	 Autosomal dominant 
 MCT1D	 Autosomal dominant 
DLAT	 Autosomal recessive 
 PDCE2	 Autosomal recessive 
PDX1	 Autosomal recessive 
SUCLG1	 Autosomal recessive 
 SUCLA1	 Autosomal recessive 
 MTDPS9	 Autosomal recessive 
CEBPE	 Autosomal recessive 
 CRP1	 Autosomal recessive 
STAT5B	 None 
B3GAT3	 Autosomal recessive 
 GLCATI	 Autosomal recessive 
LAMA3	 Autosomal recessive 
 LOCS	 Autosomal recessive 
PNPLA6	 Autosomal recessive 
 NTE	 Autosomal recessive 
 SPG39	 Autosomal recessive 
 NTEMND	 Autosomal recessive 
 BNHS	 Autosomal recessive 
 LNMS	 Autosomal recessive 
 OMCS	 Autosomal recessive 
LCAT	 Autosomal recessive 
KLHDC8B	 Autosomal recessive 
 CHL	 Autosomal recessive 
TLR2	 Autosomal dominant 
 TIL4	 Autosomal dominant 
HMGCL	 Autosomal recessive 
LMF1	 Autosomal recessive 
 TMEM112	 Autosomal recessive 
SAR1B	 Autosomal recessive 
 CMRD	 Autosomal recessive 
 SARA2	 Autosomal recessive 
 ANDD	 Autosomal recessive 
ECM1	 Autosomal recessive 
 URBWD	 Autosomal recessive 
LU	 Autosomal recessive 
 AU	 Autosomal recessive 
 BCAM	 Autosomal recessive 
TBC1D7	 Autosomal recessive 
 PIG51	 Autosomal recessive 
 TBC7	 Autosomal recessive 
 MGCPH	 Autosomal recessive 
CLDN19	 Autosomal recessive 
 HOMG5	 Autosomal recessive 
ABCA4	 Autosomal recessive 
 ABCR	 Autosomal recessive 
 STGD1	 Autosomal recessive 
 FFM	 Autosomal recessive 
 RP19	 Autosomal recessive 
 CORD3	 Autosomal recessive 
 ARMD2	 Autosomal recessive 
ABCA4	 Autosomal recessive 
 ABCR	 Autosomal recessive 
 STGD1	 Autosomal recessive 
 FFM	 Autosomal recessive 
 RP19	 Autosomal recessive 
 CORD3	 Autosomal recessive 
 ARMD2	 Autosomal recessive 
ABCA4	 Autosomal recessive 
 ABCR	 Autosomal recessive 
 STGD1	 Autosomal recessive 
 FFM	 Autosomal recessive 
 RP19	 Autosomal recessive 
 CORD3	 Autosomal recessive 
 ARMD2	 Autosomal recessive 
CNGB3	 Autosomal recessive 
 ACHM3	 Autosomal recessive 
 ACHM1	 Autosomal recessive 
CLDN16	 Autosomal recessive 
 PCLN1	 Autosomal recessive 
 HOMG3	 Autosomal recessive 
SLURP1	 Autosomal recessive 
 MDM	 Autosomal recessive 
MLYCD	 Autosomal recessive 
 MCD	 Autosomal recessive 
POLR1C	 Autosomal recessive 
 RPA39	 Autosomal recessive 
 RPA40	 Autosomal recessive 
 RPAC1	 Autosomal recessive 
 RPA5	 Autosomal recessive 
 TCS3	 Autosomal recessive 
FREM1	 Autosomal recessive 
 C9orf154	 Autosomal recessive 
 BNAR	 Autosomal recessive 
 MOTA	 Autosomal recessive 
 TRIGNO2	 Autosomal recessive 
MAN2B1	 Autosomal recessive 
 MANB	 Autosomal recessive 
MANBA	 Autosomal recessive 
 MANB1	 Autosomal recessive 
BCKDHA	 Autosomal recessive 
 MSUD1	 Autosomal recessive 
PIEZO2	 Autosomal dominant 
 FAM38B	 Autosomal dominant 
 DA5	 Autosomal dominant 
 DA3	 Autosomal dominant 
 MWKS	 Autosomal dominant 
ACP33	 Autosomal recessive 
 MAST	 Autosomal recessive 
 SPG21	 Autosomal recessive 
MKS1	 Autosomal recessive 
 MKS	 Autosomal recessive 
 BBS13	 Autosomal recessive 
MEFV	 Autosomal recessive 
 MEF	 Autosomal recessive 
 FMF	 Autosomal recessive 
SLC19A2	 Autosomal recessive 
 THTR1	 Autosomal recessive 
 TRMA	 Autosomal recessive 
 THMD1	 Autosomal recessive 
SH3PXD2B	 Autosomal recessive 
 TKS4	 Autosomal recessive 
 KIAA1295	 Autosomal recessive 
 FTHS	 Autosomal recessive 
PRSS12	 Autosomal recessive 
 BSSP3	 Autosomal recessive 
 MRT1	 Autosomal recessive 
ARSA	 Autosomal recessive 
HIBCH	 Autosomal recessive 
CYB5A	 Autosomal recessive 
 MCB5	 Autosomal recessive 
CYB5R3	 Autosomal recessive 
 DIA1	 Autosomal recessive 
 B5R	 Autosomal recessive 
CYB5R3	 Autosomal recessive 
 DIA1	 Autosomal recessive 
 B5R	 Autosomal recessive 
MAT1A	 Autosomal dominant; Autosomal recessive 
 MATA1	 Autosomal dominant; Autosomal recessive 
 SAMS1	 Autosomal dominant; Autosomal recessive 
MAT1A	 Autosomal dominant; Autosomal recessive 
 MATA1	 Autosomal dominant; Autosomal recessive 
 SAMS1	 Autosomal dominant; Autosomal recessive 
AUH	 Autosomal recessive 
MUT	 Autosomal recessive 
 MCM	 Autosomal recessive 
MMAA	 Autosomal recessive 
MMAB	 Autosomal recessive 
